Met Node ID	Met Node Name	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
550410		0.9563008546829224	1.0699411630630493	0.999815821647644	0.9634150266647339	0.9421473145484924	0.9954587817192078	0.9881597757339478	0.9694966077804565	0.9741937518119812	0.9912339448928833	1.0172377824783325	1.062496542930603
550443		1.007304310798645	1.0723621845245361	1.03351628780365	1.0319079160690308	0.9969209432601929	1.0229160785675049	0.9984173774719238	0.979201078414917	0.9836421012878418	0.9724022150039673	0.9939146041870117	1.0622555017471313
550444		1.0073438882827759	1.0727334022521973	1.0346726179122925	1.0334193706512451	0.9980557560920715	1.0231565237045288	0.9984005689620972	0.9789716601371765	0.9830655455589294	0.9717817902565002	0.9934561252593994	1.0622574090957642
550445		1.0071779489517212	1.0729787349700928	1.0356792211532593	1.0348013639450073	0.9990617036819458	1.023264765739441	0.9982715845108032	0.9786001443862915	0.9823299050331116	0.971065104007721	0.9928969144821167	1.0621534585952759
550449		1.0030615329742432	1.0710780620574951	1.037127137184143	1.037994384765625	1.0009685754776	1.0215517282485962	0.995948076248169	0.9752777814865112	0.9773532152175903	0.9664949774742126	0.9885027408599854	1.0584529638290405
550450		1.0015535354614258	1.070160150527954	1.0370965003967285	1.038406252861023	1.0011301040649414	1.0207825899124146	0.9950856566429138	0.9741973280906677	0.9758782982826233	0.9651960730552673	0.9871476292610168	1.057037591934204
551693		0.8932974338531494	0.8955487012863159	0.9181077480316162	0.8898143768310547	0.885255753993988	0.9536416530609131	0.9543681144714355	0.9088063836097717	0.9104896187782288	0.9021760821342468	0.9005657434463501	0.8642075061798096
551694		0.8973562717437744	0.9078105688095093	0.9235273003578186	0.8922238349914551	0.8873614072799683	0.955912709236145	0.9547204971313477	0.9097487330436707	0.9113644361495972	0.9051152467727661	0.9080747961997986	0.8707656860351562
551695		0.8990914225578308	0.9190036654472351	0.9285685420036316	0.8952101469039917	0.8896094560623169	0.9575045704841614	0.9540530443191528	0.9102091193199158	0.9115270972251892	0.9071481227874756	0.9142680764198303	0.8763160109519958
551698		0.8811081051826477	0.9250591993331909	0.9316251277923584	0.9021186828613281	0.8944501280784607	0.9537919163703918	0.9442523717880249	0.9086337685585022	0.9058662056922913	0.897388219833374	0.9077880382537842	0.8761972188949585
551699		0.871321976184845	0.920961856842041	0.9296563267707825	0.9033559560775757	0.895205020904541	0.9511675238609314	0.9402105212211609	0.907156765460968	0.9026666283607483	0.8911634087562561	0.8999845385551453	0.8715559244155884
551712		0.8147765398025513	0.9029011130332947	0.9195128679275513	0.9072948694229126	0.897900402545929	0.9293535947799683	0.9101355671882629	0.8929015398025513	0.8825450539588928	0.855148196220398	0.8578947186470032	0.8429371118545532
551763		0.8794497847557068	0.987032949924469	0.9751628637313843	0.9244303107261658	0.9189515709877014	0.9604077935218811	0.9719942808151245	0.9545204639434814	0.9446587562561035	0.9480785727500916	0.9508317112922668	0.9479291439056396
551764		0.8838489055633545	0.991772472858429	0.9779610633850098	0.9268763065338135	0.921197235584259	0.9631369113922119	0.9741197228431702	0.956577479839325	0.9473671317100525	0.9517393708229065	0.9551317691802979	0.9543215036392212
551769		0.9066565036773682	1.0152575969696045	0.9917179346084595	0.940361738204956	0.9328831434249878	0.9765839576721191	0.9839843511581421	0.9660904407501221	0.9605963826179504	0.9688597321510315	0.9750434756278992	0.9850782752037048
551787		0.9557541012763977	1.0639153718948364	1.0092310905456543	0.9650819897651672	0.9464035034179688	0.9945273399353027	0.9884876012802124	0.968406081199646	0.9739742875099182	0.9932417869567871	1.0106993913650513	1.0458192825317383
551793		0.9576186537742615	1.0667906999588013	1.0018937587738037	0.9640378952026367	0.9427016973495483	0.99312424659729	0.9828035831451416	0.962181568145752	0.9691740870475769	0.9890121221542358	1.010819911956787	1.0522997379302979
551794		0.957466721534729	1.0673741102218628	1.001169204711914	0.9636621475219727	0.9424527287483215	0.9938368797302246	0.9841264486312866	0.9639021158218384	0.9704177975654602	0.9898840188980103	1.0125614404678345	1.0552412271499634
551795		0.9559519290924072	1.0669809579849243	1.0002726316452026	0.9631986618041992	0.942093551158905	0.9943949580192566	0.9860027432441711	0.9664263129234314	0.9716581702232361	0.9901292324066162	1.013780951499939	1.0572733879089355
551796		0.9541840553283691	1.0660655498504639	0.9994206428527832	0.9631224274635315	0.9419693350791931	0.9948298335075378	0.9877424240112305	0.9687423706054688	0.9725069999694824	0.9897524118423462	1.0142600536346436	1.0584063529968262
